"kaupverd";"teg_eign";"svfn";"byggar";"efstah";"haednr";"fjibmhl";"fjmib";"lyfta";"birtm2";"fjhaed";"fjbkar";"fjsturt";"fjklos";"fjeld";"fjherb";"fjstof";"fjgeym";"matssvaedi";"undirmatssvaedi"
30900;"Íbúðareign";1000;"1998";3;3;6;1;0;92.5;1;1;1;1;1;2;1;0;340;23
39900;"Einbýlishús";2000;"2006";1;1;1;1;0;224.4;1;1;1;2;1;3;2;2;2040;0
14900;"Íbúðareign";6000;"1960";2;1;3;1;0;90.4;1;1;0;1;1;2;1;1;6020;0
55000;"Parhús";6000;"1979";1;1;1;1;0;329.6;2;1;2;3;1;5;2;0;6030;0
29500;"Einbýlishús";0;"1900";1;1;1;1;0;81.4;2;0;1;1;1;2;1;3;20;0
36000;"Íbúðareign";1604;"2004";2;2;4;1;0;117.2;1;1;0;1;1;2;1;0;810;0
42500;"Íbúðareign";0;"2011";3;2;6;1;1;138;1;1;1;1;1;3;1;0;181;0
42100;"Íbúðareign";0;"1960";3;2;4;1;0;143.9;1;1;0;1;1;4;2;0;100;0
32000;"Íbúðareign";0;"1964";5;3;8;1;0;142.8;1;1;1;1;1;3;1;1;91;0
19000;"Íbúðareign";1000;"1979";8;5;49;1;1;78.1;1;1;0;1;1;2;1;0;320;62
22000;"Íbúðareign";0;"1965";4;3;12;1;0;67.9;1;1;0;1;1;2;1;1;90;17
69990;"Íbúðareign";1100;"2014";3;2;30;1;0;162.8;1;1;1;2;1;3;1;2;400;45
26500;"Íbúðareign";0;"1978";4;2;14;1;0;80.5;1;1;0;1;1;2;1;1;72;0
34850;"Íbúðareign";0;"1956";2;0;2;1;0;118.4;1;1;0;1;1;3;1;1;100;0
39500;"Íbúðareign";1000;"1976";2;1;2;1;0;183.6;2;1;0;1;1;5;2;2;320;0
34500;"Íbúðareign";1000;"2006";11;10;44;1;2;126.4;1;1;1;1;1;3;1;0;351;0
29500;"Íbúðareign";1000;"1996";7;4;24;1;1;87.9;1;1;0;1;1;2;1;1;330;0
52000;"Íbúðareign";0;"1988";1;1;2;1;0;221.8;1;1;1;2;1;4;2;1;120;0
29000;"Íbúðareign";0;"2004";3;1;14;1;1;116.4;1;0;0;0;1;2;1;0;180;0
29100;"Íbúðareign";0;"2006";5;1;26;1;1;101.2;1;1;1;1;1;3;1;0;180;0
24000;"Íbúðareign";0;"1980";3;3;12;1;0;91;1;1;0;1;1;2;1;0;160;0
12300;"Íbúðareign";2000;"1942";1;1;2;1;0;108;1;1;0;1;1;3;1;1;2050;0
25200;"Íbúðareign";1400;"1965";4;3;10;1;0;104.5;1;1;0;1;1;3;1;2;600;0
36200;"Íbúðareign";1000;"2004";12;10;46;1;2;109.4;1;0;1;1;1;2;1;0;340;0
19000;"Íbúðareign";1000;"1978";8;5;30;1;1;51.5;1;1;0;1;1;1;1;0;320;0
19500;"Íbúðareign";0;"1978";3;2;8;1;0;63.4;1;1;0;1;1;1;1;1;160;0
41500;"Íbúðareign";0;"1965";4;3;10;1;0;155;1;1;0;1;1;3;1;0;72;0
42000;"Raðhús";6000;"2009";1;1;5;1;0;149.7;1;0;1;1;1;3;1;1;6010;601
31000;"Raðhús";0;"1961";2;1;1;1;0;109.3;3;1;0;1;1;3;1;0;284;0
53000;"Íbúðareign";0;"1945";3;1;3;1;0;178.8;2;1;0;1;1;3;3;3;90;13
31600;"Íbúðareign";0;"1949";2;2;2;1;0;90.3;1;1;0;1;1;2;2;0;100;0
27000;"Íbúðareign";6000;"1978";2;2;2;1;0;157.8;1;1;0;1;1;3;1;1;6040;0
37500;"Einbýlishús";6000;"1974";2;1;1;1;0;266.4;2;2;0;2;2;5;2;0;6040;0
29500;"Íbúðareign";1000;"2008";4;1;23;1;1;85.3;1;0;1;1;1;2;1;1;300;104
57000;"Íbúðareign";1000;"2008";5;2;22;1;2;164.2;1;1;1;1;1;4;1;0;300;104
18300;"Íbúðareign";0;"1975";8;4;40;1;1;71.9;1;1;0;1;1;2;1;1;160;0
44000;"Íbúðareign";0;"1960";2;1;2;1;0;153.5;2;1;0;2;1;3;1;0;100;0
105000;"Einbýlishús";0;"1976";1;1;1;1;0;296.3;1;1;1;1;1;6;2;0;280;31
15000;"Íbúðareign";0;"1943";2;2;3;1;0;37.9;1;0;1;1;1;1;1;0;100;0
36000;"Íbúðareign";0;"1966";2;1;3;1;0;131.2;1;1;0;1;1;3;1;1;281;0
35600;"Íbúðareign";0;"1985";4;3;16;1;0;117.4;1;1;0;1;1;2;1;1;90;0
53100;"Einbýlishús";1604;"1978";1;1;1;1;0;211.7;1;1;0;2;1;5;1;0;800;0
29500;"Íbúðareign";1400;"2001";3;2;14;1;0;112.4;1;1;1;1;1;3;1;0;640;0
54500;"Parhús";1000;"2006";2;1;1;1;0;187.2;2;0;3;2;1;3;1;1;351;0
26100;"Íbúðareign";1604;"2004";2;1;2;1;0;80.9;1;1;0;1;1;2;1;1;810;0
23900;"Íbúðareign";0;"1966";3;1;6;1;0;91.8;1;1;0;1;1;2;1;0;100;1
35900;"Íbúðareign";0;"1961";13;2;63;1;2;131.2;1;1;0;1;1;2;2;1;100;0
21500;"Íbúðareign";0;"1944";3;1;6;1;0;82.9;1;0;1;1;1;2;1;2;72;3
24300;"Íbúðareign";0;"1971";3;3;6;1;0;103.6;2;1;0;1;1;2;1;1;170;0
42000;"Íbúðareign";0;"1968";3;3;6;1;0;129.8;1;1;0;2;1;3;1;0;280;0
19500;"Íbúðareign";0;"1968";3;3;52;1;0;109.9;1;1;0;1;1;3;1;0;170;0
26300;"Íbúðareign";0;"1981";4;4;14;1;0;81.5;1;1;0;1;1;2;1;0;72;0
20000;"Íbúðareign";0;"1988";3;3;8;1;0;81.8;1;1;0;1;1;1;1;1;120;0
24800;"Íbúðareign";0;"1979";3;2;12;1;0;91;1;1;0;1;1;2;1;0;160;0
29900;"Raðhús";1604;"1990";1;1;1;1;0;109.5;1;1;1;1;1;2;1;0;800;0
52500;"Einbýlishús";1604;"2008";1;1;1;1;0;203.4;1;1;1;2;1;3;1;1;820;0
23200;"Íbúðareign";0;"1965";4;4;13;1;0;71;1;1;1;1;1;1;1;0;91;0
22500;"Íbúðareign";6000;"2015";3;1;11;1;0;85.6;1;0;1;1;1;2;1;1;6010;0
15000;"Íbúðareign";6000;"2015";3;1;11;1;0;55;1;0;1;1;1;1;1;1;6010;0
22500;"Íbúðareign";6000;"2015";3;1;11;1;0;85.6;1;0;1;1;1;2;1;1;6010;0
24800;"Íbúðareign";0;"1991";4;3;24;1;0;85.7;1;1;0;1;1;2;1;1;130;0
26250;"Íbúðareign";1604;"1978";1;1;5;1;1;107.2;1;1;0;1;1;3;1;0;800;0
11500;"Íbúðareign";6000;"1973";4;2;26;1;0;63.3;1;1;0;1;1;1;1;0;6030;0
17300;"Íbúðareign";6000;"1976";4;4;7;1;0;87.9;1;1;0;1;1;3;1;2;6030;0
31000;"Íbúðareign";1400;"2006";4;3;16;1;1;122.7;1;1;1;1;1;3;1;0;630;0
27150;"Parhús";2000;"1995";1;1;1;1;0;135.6;1;1;0;1;1;3;1;1;2050;0
25900;"Parhús";2000;"2008";1;1;1;1;0;128.9;1;1;0;1;1;3;1;1;2040;0
24800;"Íbúðareign";2000;"1954";3;2;2;1;0;189;3;1;0;1;1;6;1;0;2050;0
17500;"Einbýlishús";2000;"1944";1;1;1;1;0;72;1;0;1;1;1;2;1;0;2050;0
21500;"Íbúðareign";1000;"1988";2;1;2;1;0;64.8;1;1;0;1;1;1;1;0;330;0
24200;"Íbúðareign";0;"1994";2;2;10;1;0;78.1;1;1;0;1;1;2;1;0;130;0
85000;"Íbúðareign";0;"1951";2;1;2;1;0;212.9;2;1;1;2;2;3;2;0;70;54
43000;"Íbúðareign";0;"1959";3;1;4;1;0;151.7;1;1;0;1;1;4;1;2;100;0
22500;"Íbúðareign";0;"1979";3;3;12;1;0;103.2;1;1;0;1;1;2;1;0;160;0
29000;"Íbúðareign";0;"1967";3;1;9;1;0;113.3;1;1;1;1;1;2;1;0;100;1
22500;"Íbúðareign";0;"1947";2;0;2;1;0;68.4;1;0;1;1;1;2;1;0;100;0
24300;"Íbúðareign";0;"1966";8;8;24;1;1;81.1;1;1;1;1;1;2;1;1;100;1
25700;"Íbúðareign";0;"1953";2;0;3;1;0;108.4;1;0;1;1;1;2;1;1;100;0
28600;"Íbúðareign";1300;"1990";3;2;19;1;1;96.5;1;0;1;1;1;2;1;0;500;0
55000;"Íbúðareign";1400;"2013";5;5;30;1;2;161.3;1;1;2;2;1;3;1;1;600;18
33500;"Íbúðareign";1400;"2005";5;4;29;1;1;113.6;1;1;0;1;1;2;1;0;600;0
41900;"Íbúðareign";1000;"2016";5;3;34;1;2;128.2;1;0;1;1;1;2;1;1;350;0
39000;"Íbúðareign";1000;"2001";6;1;22;1;1;157.3;1;1;1;1;2;3;2;0;340;0
28000;"Einbýlishús";0;"1945";1;1;1;1;0;73.2;1;1;1;1;1;2;1;0;75;0
28000;"Íbúðareign";0;"1983";3;3;15;1;0;79.6;1;1;0;1;1;2;1;1;72;0
39900;"Íbúðareign";0;"1959";3;3;4;1;0;117.8;1;1;0;1;1;3;2;1;100;0
26900;"Raðhús";2000;"1975";1;1;1;1;0;127.6;1;1;1;1;1;2;1;0;2050;0
22500;"Íbúðareign";0;"1965";4;0;13;1;0;73.8;1;1;1;1;1;2;1;1;91;0
16000;"Íbúðareign";2000;"1971";2;2;2;1;0;121.2;2;1;0;1;1;3;1;1;2050;0
42200;"Einbýlishús";2000;"1985";1;1;1;1;0;241.9;1;1;1;2;1;4;1;1;2050;0
15500;"Einbýlishús";2000;"1945";1;1;1;1;0;146.4;2;1;0;1;1;4;1;3;2050;0
19000;"Íbúðareign";0;"1980";3;1;7;1;0;75.5;1;1;0;1;1;1;1;0;160;0
29900;"Íbúðareign";0;"1999";2;2;8;1;0;117.9;1;1;1;1;1;2;1;0;130;0
59500;"Íbúðareign";1000;"2014";2;2;4;1;0;205.3;1;0;2;2;1;3;1;1;350;0
25000;"Íbúðareign";0;"1976";3;2;7;1;0;96.5;1;1;0;1;1;3;1;0;150;22
41500;"Íbúðareign";1300;"2008";2;1;12;1;2;143.2;1;1;1;1;1;2;1;0;511;0
30000;"Íbúðareign";0;"1951";2;0;2;1;0;89.8;1;1;0;1;1;2;2;1;70;54
20100;"Íbúðareign";0;"1966";3;3;8;1;0;66.3;1;1;0;1;1;1;1;1;200;0
38900;"Íbúðareign";1604;"2014";2;1;4;1;0;136.2;1;0;2;2;1;3;1;2;810;0
29100;"Íbúðareign";0;"1987";4;1;4;1;0;92.7;1;1;0;1;1;1;1;0;100;0
38500;"Íbúðareign";0;"1960";9;9;38;1;1;117.6;1;1;0;1;1;3;1;0;90;0
33000;"Íbúðareign";0;"1994";3;2;3;1;0;123.3;1;0;1;1;1;3;2;1;25;0
24000;"Íbúðareign";0;"1911";2;1;3;1;0;63.5;2;1;1;1;1;1;1;1;20;0
44900;"Íbúðareign";0;"1928";3;2;3;1;0;131.9;3;1;0;2;1;7;1;0;20;0
15100;"Íbúðareign";2000;"1958";2;1;2;1;0;161.8;1;0;1;1;1;2;1;1;2040;0
26000;"Íbúðareign";0;"1994";3;3;7;1;0;93.2;1;1;0;1;1;3;1;1;130;0
24700;"Íbúðareign";0;"1988";9;6;61;1;2;69.2;1;0;1;1;1;1;1;1;72;0
27200;"Íbúðareign";1400;"2014";5;2;32;1;1;90.1;1;1;0;1;1;2;1;0;680;105
77000;"Einbýlishús";0;"1994";1;1;1;1;0;197.5;1;1;0;2;1;4;1;0;75;0
23000;"Íbúðareign";0;"1979";10;5;59;1;1;52.9;1;1;0;1;1;1;1;1;72;0
25500;"Íbúðareign";0;"1930";3;0;3;1;0;63.1;1;0;1;1;1;1;1;0;31;0
47000;"Raðhús";0;"1997";2;1;1;1;0;163.1;2;1;0;2;1;4;1;0;130;0
30100;"Íbúðareign";0;"2014";7;6;48;1;1;65.8;1;0;1;1;1;1;1;1;90;0
26000;"Íbúðareign";6000;"1998";2;2;4;1;0;102.1;1;1;0;1;1;3;1;1;6080;0
32400;"Íbúðareign";6000;"2014";3;3;12;1;0;108.4;1;0;1;1;1;3;1;1;6010;0
30500;"Raðhús";6000;"1978";2;1;1;1;0;166.7;2;0;1;2;1;4;1;0;6040;0
14800;"Íbúðareign";6000;"1978";3;3;18;1;0;60.6;1;0;1;1;1;1;1;0;6040;0
14900;"Íbúðareign";6000;"1982";3;1;12;1;0;68.4;1;1;0;1;1;2;1;0;6040;0
23700;"Íbúðareign";6000;"1991";8;4;22;1;1;83.7;1;1;0;1;1;2;1;1;6080;0
29500;"Íbúðareign";6000;"1961";2;2;2;1;0;180.3;2;1;1;1;1;3;2;0;6030;0
19300;"Íbúðareign";6000;"1999";2;1;4;1;0;90;1;1;0;1;1;2;1;1;6080;0
15500;"Íbúðareign";6000;"1955";1;0;2;1;0;88.6;1;0;1;1;1;2;1;1;6030;0
13600;"Íbúðareign";6000;"1979";3;2;9;1;0;67.6;1;1;0;1;1;1;1;1;6040;0
24000;"Einbýlishús";2000;"1981";1;1;1;1;0;181.1;1;0;1;2;1;5;2;0;2040;0
53500;"Raðhús";1300;"2000";2;1;1;1;0;146.7;2;1;1;1;1;2;2;1;520;0
32110;"Íbúðareign";1400;"2014";5;3;32;1;1;109.2;1;1;0;1;1;3;1;0;680;105
38900;"Íbúðareign";1000;"2014";5;1;29;1;1;108.9;1;0;1;1;1;2;1;1;300;104
42900;"Íbúðareign";1604;"2005";2;2;4;1;0;140.1;1;1;0;1;1;4;1;1;840;0
29900;"Íbúðareign";1300;"2014";5;2;19;1;2;78;1;1;0;1;1;2;1;1;550;0
35700;"Íbúðareign";1000;"2007";5;2;54;1;3;155;1;1;1;1;1;2;1;2;351;0
40500;"Íbúðareign";0;"1996";6;3;19;1;1;113.4;1;1;1;1;1;2;1;1;100;0
27600;"Íbúðareign";0;"1989";4;3;9;1;1;84.5;1;0;0;0;1;2;2;1;120;0
37100;"Íbúðareign";0;"1962";3;1;4;1;0;131.4;1;1;1;1;1;2;2;0;100;0
17075;"Íbúðareign";0;"1974";4;4;10;1;0;84.7;1;1;0;1;1;2;1;1;161;0
39500;"Íbúðareign";0;"2001";7;2;26;1;1;127.4;1;0;1;1;1;2;1;0;90;46
37000;"Íbúðareign";0;"2004";3;2;6;1;0;130.7;1;1;0;1;1;3;1;0;180;0
19000;"Íbúðareign";0;"1968";3;2;52;1;0;98.3;1;1;0;1;1;2;1;0;170;0
29200;"Íbúðareign";1000;"2001";7;5;22;1;1;100.2;1;1;1;1;1;2;1;0;340;0
16900;"Íbúðareign";1000;"1960";2;0;2;1;0;82.7;1;1;0;1;1;1;1;1;320;0
29900;"Íbúðareign";0;"1955";3;0;4;1;0;82.3;1;1;1;1;1;2;1;0;70;0
28000;"Íbúðareign";1400;"2006";4;2;16;1;1;132.7;1;1;1;1;1;3;1;0;630;0
17150;"Íbúðareign";1400;"1967";4;4;14;1;0;57.5;1;1;1;1;1;1;1;0;600;0
28400;"Raðhús";6000;"1978";2;1;1;1;0;129.2;2;1;1;2;1;4;1;0;6040;0
14500;"Íbúðareign";6000;"1929";2;1;2;1;0;73.2;1;0;0;1;1;1;1;1;6020;0
37500;"Íbúðareign";0;"1916";3;2;2;1;0;78.7;2;1;0;1;2;3;1;1;20;0
50000;"Íbúðareign";0;"1979";4;4;14;1;0;126.2;1;1;0;1;1;3;1;1;72;0
62000;"Einbýlishús";0;"2001";2;1;1;1;0;232.6;2;1;2;2;1;4;1;1;180;0
33900;"Íbúðareign";0;"2002";2;2;6;1;0;120.5;1;1;0;1;1;3;1;2;130;0
64900;"Raðhús";1100;"1988";2;1;1;1;0;196.1;2;1;1;2;1;4;2;0;400;0
20000;"Íbúðareign";0;"1922";2;1;2;1;0;57.2;1;0;1;1;1;1;1;0;20;0
29000;"Íbúðareign";0;"1965";4;3;9;1;0;121.5;1;1;0;1;1;2;2;1;91;28
35000;"Íbúðareign";0;"1998";4;1;23;1;1;93.4;1;0;1;1;1;2;1;1;100;0
37000;"Íbúðareign";0;"1948";2;2;3;1;0;142.5;2;1;0;1;1;2;2;1;100;0
37000;"Íbúðareign";1000;"2014";5;2;11;1;1;107.1;1;0;1;1;1;1;1;1;320;44
49000;"Íbúðareign";1000;"2014";5;5;11;1;1;129.8;1;0;1;1;1;2;1;2;320;44
25000;"Íbúðareign";0;"1955";2;1;3;1;0;82.7;1;1;1;1;1;2;2;0;100;1
33000;"Íbúðareign";0;"2003";3;3;15;1;0;126.8;1;1;0;1;1;3;1;1;180;0
19900;"Íbúðareign";0;"1919";3;1;6;1;0;43.2;1;1;0;1;1;1;1;0;20;0
32400;"Íbúðareign";1000;"2015";7;6;38;1;1;93;1;1;0;1;1;2;1;1;340;0
31700;"Íbúðareign";1000;"2015";7;5;38;1;1;92.3;1;1;1;1;1;3;1;1;340;0
28900;"Íbúðareign";0;"1950";3;0;4;1;0;90.3;1;1;0;1;1;2;1;0;80;0
23825;"Íbúðareign";0;"2003";4;3;20;1;1;71.8;1;0;1;1;1;1;1;0;180;0
22200;"Íbúðareign";0;"1958";4;4;8;1;0;75.5;1;1;0;1;1;2;1;2;100;0
24000;"Íbúðareign";1000;"2006";4;4;11;1;1;75;1;1;0;1;1;1;1;0;350;0
27930;"Einbýlishús";2000;"1973";1;1;1;1;0;161.3;1;1;0;1;1;4;1;0;2050;0
20306;"Íbúðareign";2000;"1960";2;1;2;1;0;109.9;1;1;0;1;1;3;1;0;2050;0
17800;"Íbúðareign";0;"1964";4;0;28;1;0;56.4;1;1;0;1;1;2;1;0;72;0
23700;"Íbúðareign";1400;"1994";3;3;9;1;0;81.6;1;1;0;1;1;2;1;1;650;0
62700;"Íbúðareign";0;"2014";7;5;38;1;1;139.4;1;0;1;1;1;3;1;0;90;0
38000;"Íbúðareign";0;"2002";3;3;19;1;0;178.7;1;1;0;1;1;3;1;0;180;0
33000;"Íbúðareign";0;"1967";4;3;13;1;0;93.2;1;1;0;1;1;3;1;1;72;0
72000;"Raðhús";1100;"1991";1;1;1;1;0;209;2;1;1;2;1;4;1;0;400;0
42900;"Íbúðareign";1000;"1999";3;2;4;1;0;138.3;2;0;1;1;1;4;1;0;340;0
35500;"Íbúðareign";1000;"2004";3;1;20;1;1;128.2;1;1;0;1;1;3;1;0;350;0
46000;"Einbýlishús";1000;"1955";1;1;1;1;0;209.9;2;1;0;2;1;5;2;0;300;0
21500;"Íbúðareign";1000;"1973";4;2;15;1;0;79.8;1;1;0;1;1;2;1;1;320;0
27500;"Íbúðareign";1000;"1962";4;3;8;1;0;111.1;1;1;0;1;1;2;1;1;300;0
33500;"Íbúðareign";0;"1961";3;3;4;1;0;80.3;1;1;0;1;1;2;1;1;100;0
15500;"Íbúðareign";1400;"1958";2;1;2;1;0;61.6;1;1;0;1;1;1;1;1;680;0
38500;"Íbúðareign";1300;"2009";2;1;14;1;0;122.8;1;1;1;2;1;2;1;1;511;0
24800;"Íbúðareign";1400;"1996";2;2;2;1;0;74.9;2;0;1;1;1;2;1;0;600;0
24000;"Íbúðareign";1000;"1978";10;6;60;1;2;97.4;1;1;0;1;1;3;2;0;320;62
34900;"Íbúðareign";0;"2000";4;2;23;1;2;110.5;1;1;2;2;1;3;1;0;110;0
44900;"Íbúðareign";0;"1985";2;2;2;1;0;196.4;2;1;1;2;1;3;2;1;120;0
27800;"Íbúðareign";0;"1968";3;1;8;1;0;112.1;1;1;1;1;1;4;1;0;200;0
28100;"Íbúðareign";0;"2005";5;1;14;1;1;97.4;1;1;0;1;1;2;1;0;180;0
27750;"Íbúðareign";0;"1961";2;0;3;1;0;75.6;1;1;0;1;1;2;1;1;72;0
29300;"Íbúðareign";0;"1961";4;1;8;1;0;103.6;1;1;1;1;1;3;1;1;85;17
27500;"Íbúðareign";1400;"2006";4;2;16;1;1;133;1;1;1;1;1;3;1;0;630;0
17000;"Íbúðareign";6000;"1978";3;3;9;1;0;96.4;1;1;0;1;1;2;1;1;6040;0
21000;"Íbúðareign";6000;"2005";5;1;15;1;1;69.9;1;0;1;1;1;1;1;1;6030;0
22900;"Íbúðareign";0;"1949";2;0;2;1;0;74.2;1;0;1;1;1;2;1;1;100;0
19500;"Raðhús";2000;"1961";2;1;1;1;0;133;2;1;0;1;0;6;1;0;2050;0
14600;"Íbúðareign";2000;"1962";2;1;2;1;0;112.6;1;0;1;1;1;2;2;1;2050;0
22900;"Íbúðareign";1400;"2003";2;1;6;1;0;63.8;1;0;1;1;1;1;1;1;640;0
37500;"Íbúðareign";0;"2013";4;3;27;1;2;127.2;1;1;0;1;1;3;1;1;270;0
17000;"Íbúðareign";0;"1969";3;3;10;1;0;56.7;1;1;1;1;1;1;1;0;200;0
32000;"Íbúðareign";0;"1987";3;2;7;1;0;103.4;2;1;0;2;1;2;1;1;210;0
39500;"Íbúðareign";0;"1986";4;1;9;1;0;120.4;1;1;0;1;1;2;1;0;11;0
34800;"Íbúðareign";0;"1937";2;1;3;1;0;85.3;1;1;0;1;1;2;2;0;72;0
38150;"Raðhús";0;"1990";2;1;1;1;0;125.2;2;1;1;2;1;3;1;1;90;0
84000;"Einbýlishús";0;"1961";2;2;2;2;0;299.5;2;1;0;2;1;4;2;5;283;0
57000;"Einbýlishús";1100;"2001";2;1;1;1;0;196.2;2;2;0;2;2;3;2;0;400;0
28000;"Íbúðareign";0;"1962";9;7;44;1;2;88.7;1;1;0;1;1;2;1;2;100;0
43000;"Raðhús";1400;"1974";1;1;1;1;0;208.4;1;1;1;1;1;4;2;0;600;0
35550;"Íbúðareign";1400;"2012";6;6;40;1;3;121.6;1;1;0;1;1;2;1;0;680;105
17900;"Íbúðareign";0;"1985";4;4;17;1;0;57.6;1;1;0;1;1;1;1;1;220;0
25400;"Íbúðareign";0;"1971";3;3;6;1;0;98.1;1;1;0;1;1;3;1;0;170;0
41000;"Einbýlishús";0;"1985";1;1;1;1;0;157.7;1;1;0;1;1;4;1;0;120;0
49900;"Íbúðareign";0;"2014";7;3;18;1;1;122.4;1;0;1;1;1;3;1;0;90;0
35500;"Íbúðareign";0;"1985";4;4;8;1;0;125.7;1;1;1;1;1;3;1;1;85;0
99500;"Einbýlishús";1300;"2002";2;1;1;1;0;268.8;2;1;1;2;1;3;2;2;520;0
36500;"Íbúðareign";1604;"1992";2;1;2;1;0;152.8;1;1;0;1;1;3;1;0;810;0
31200;"Íbúðareign";0;"1996";5;1;16;1;1;90.6;1;0;1;1;1;2;2;1;100;0
63000;"Raðhús";0;"1969";2;1;1;1;0;203.5;2;1;1;2;1;5;2;0;280;0
27200;"Íbúðareign";0;"1964";4;1;13;1;0;89.1;1;1;0;1;1;2;1;0;91;28
52000;"Einbýlishús";0;"1983";2;1;1;1;0;128.6;2;1;0;2;1;4;1;0;72;0
37500;"Íbúðareign";1100;"1971";3;1;7;1;0;122.5;1;1;0;1;1;4;1;0;400;0
24500;"Íbúðareign";0;"1965";4;3;13;1;0;78.4;1;1;1;1;1;2;1;0;72;0
45000;"Íbúðareign";0;"1963";2;1;3;1;0;165.4;1;1;1;1;1;4;1;0;91;48
25800;"Íbúðareign";0;"1953";2;1;6;1;0;98;1;0;1;1;1;2;1;0;100;1
21200;"Íbúðareign";1400;"1990";3;0;8;1;0;69;1;0;1;1;1;1;1;0;620;0
36400;"Íbúðareign";1400;"2007";5;5;20;1;1;118.7;1;1;0;1;1;3;1;0;680;105
30500;"Íbúðareign";1400;"2011";2;2;8;1;0;104.1;1;1;1;1;1;2;1;0;640;0
38500;"Íbúðareign";1300;"2008";2;1;8;1;1;106.8;1;1;0;1;1;2;1;0;511;0
41900;"Íbúðareign";1000;"2016";5;3;34;1;2;121.7;1;0;1;1;1;2;1;1;350;0
34600;"Íbúðareign";1000;"2013";6;4;35;1;1;119.2;1;0;1;1;1;3;1;1;340;0
28000;"Íbúðareign";0;"1962";4;4;27;1;0;90.9;1;1;0;1;1;2;1;0;91;28
36500;"Íbúðareign";1400;"1988";2;1;2;1;0;158.1;1;1;1;1;1;4;1;0;600;0
31000;"Íbúðareign";1400;"1992";5;5;40;1;1;82.3;1;1;0;1;1;2;1;1;600;0
12500;"Íbúðareign";0;"1901";2;1;4;1;0;28;1;0;1;1;1;1;1;0;20;0
25800;"Íbúðareign";1000;"1962";2;2;5;1;0;118.9;2;1;0;1;1;3;2;1;320;0
76000;"Einbýlishús";1000;"2008";1;1;1;1;0;262.6;2;1;0;3;1;3;2;2;340;42
19700;"Íbúðareign";1400;"1983";2;2;8;1;0;62.4;2;1;0;1;1;1;1;1;600;0
28500;"Íbúðareign";0;"1961";5;4;11;1;0;121.5;1;1;0;2;1;3;1;0;100;0
29800;"Íbúðareign";0;"1956";4;4;8;1;0;89;1;1;0;1;1;3;1;1;80;0
24900;"Íbúðareign";6000;"2015";3;2;11;1;0;85.6;1;0;1;1;1;2;1;1;6010;0
23300;"Íbúðareign";6000;"2001";2;2;4;1;0;96.3;1;0;1;1;1;2;1;1;6080;0
45000;"Einbýlishús";6000;"1989";2;1;1;1;0;219.5;2;1;2;2;1;4;3;1;6040;0
8000;"Íbúðareign";2000;"1954";2;2;2;1;0;80.6;1;1;0;1;1;2;1;0;2050;0
16400;"Íbúðareign";2000;"1965";2;2;2;1;0;119;1;1;0;1;1;2;1;1;2050;0
159705;"Íbúðareign";0;"2015";9;14;41;1;3;179.4;1;1;1;2;1;2;1;0;20;51
27500;"Íbúðareign";0;"1968";3;2;6;1;0;80.6;1;1;1;1;1;3;1;0;280;0
40000;"Íbúðareign";0;"2008";2;1;2;1;0;120;1;0;1;1;1;3;1;1;281;0
38500;"Íbúðareign";0;"1989";3;1;6;1;0;100.4;1;1;0;1;1;2;1;1;72;0
29500;"Íbúðareign";0;"1954";3;3;3;1;0;84;1;1;0;1;1;3;2;0;11;0
42000;"Raðhús";1604;"1973";1;1;1;1;0;146.6;1;1;0;1;1;4;1;0;810;0
25000;"Íbúðareign";0;"2002";4;1;24;1;2;88.4;1;0;1;1;1;1;1;0;110;0
27500;"Íbúðareign";0;"1999";4;1;6;1;0;99.7;1;1;1;1;1;3;1;1;110;0
53000;"Raðhús";0;"1990";1;1;1;1;0;180.6;1;1;1;1;1;4;2;0;120;0
46400;"Raðhús";0;"1996";2;1;1;1;0;167.2;2;0;1;1;1;1;4;1;130;0
44500;"Íbúðareign";0;"1948";2;2;3;1;0;142.4;2;1;0;1;1;2;2;0;100;0
30200;"Íbúðareign";0;"1990";10;2;46;1;2;87.5;1;0;1;1;1;2;1;1;200;0
25900;"Íbúðareign";0;"1967";3;3;10;1;0;104.3;1;1;0;1;1;3;1;1;200;0
55200;"Íbúðareign";0;"1968";2;1;3;1;0;172.7;1;1;0;1;1;3;2;1;70;0
53000;"Raðhús";1100;"1979";2;1;1;1;0;195.9;2;1;1;2;1;4;1;0;400;0
29200;"Íbúðareign";0;"2006";4;3;17;1;1;108.4;1;1;0;1;1;2;1;0;180;0
26000;"Íbúðareign";0;"1935";3;3;4;1;0;68.1;1;0;1;1;1;1;2;0;20;0
28300;"Íbúðareign";0;"1959";3;2;6;1;0;89.9;1;0;1;1;1;3;1;0;90;0
22400;"Íbúðareign";0;"2003";4;1;14;1;0;55.9;1;1;0;1;1;1;1;1;110;0
23100;"Íbúðareign";1100;"1980";5;2;15;1;0;59.4;1;1;0;1;1;1;1;0;400;0
48000;"Parhús";0;"1994";1;1;1;1;0;165.8;1;1;1;1;1;3;2;1;120;0
51000;"Einbýlishús";0;"1983";1;1;1;1;0;391;2;1;2;3;2;6;3;0;210;0
76650;"Einbýlishús";0;"1974";2;1;1;1;0;290.8;2;1;3;3;1;6;2;0;283;0
38000;"Íbúðareign";0;"1921";4;3;8;1;0;91.2;1;1;1;1;1;3;1;1;20;0
